"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"bayt-7708835229082214398","bayt","https://www.bayt.com/en/qatar/jobs/net-sss-application-developer-5264578/","",".Net SSS Application developer","Starlink ME","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1964764569611994100","bayt","https://www.bayt.com/en/uae/jobs/rpa-developer-5262972/","","RPA Developer","TASC Outsourcing","Dubai · UAE","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-5807233040702041196","bayt","https://www.bayt.com/en/usa/jobs/wordpress-developer-5262447/","","WordPress Developer","Power Pulse Marketing","New York · USA","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-5746522420395682002","bayt","https://www.bayt.com/en/qatar/jobs/sap-bods-developer-5261448/","","SAP BODS Developer","VINIRMA Consulting Pvt.Ltd","Doha · Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-9009905644355251471","bayt","https://www.bayt.com/en/qatar/jobs/sap-bods-developer-5256566/","","SAP BODS Developer","VINIRMA Consulting Pvt.Ltd","Doha · Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7596328004015857974","bayt","https://www.bayt.com/en/kuwait/jobs/programmer-5253636/","","Programmer","Confidential Company","Al Kuwait · Kuwait","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-2890878068248017140","bayt","https://www.bayt.com/en/qatar/jobs/senior-sap-developer-abap-5251248/","","Senior SAP Developer – ABAP","Starlink ME","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3155064707575942753","bayt","https://www.bayt.com/en/qatar/jobs/senior-consultant-application-developer-5251236/","","Senior Consultant - Application Developer","Starlink ME","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3964898689648878356","bayt","https://www.bayt.com/en/qatar/jobs/sap-developer-abap-5251230/","","SAP Developer – ABAP","Starlink ME","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-6389663808112598911","bayt","https://www.bayt.com/en/qatar/jobs/experienced-sap-developer-abap-5251203/","","Experienced SAP Developer – ABAP","Starlink ME","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-8848102903905914753","bayt","https://www.bayt.com/en/qatar/jobs/experienced-application-developer-5251198/","","Experienced Application Developer","Starlink ME","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4118182408851486466","bayt","https://www.bayt.com/en/qatar/jobs/consultant-application-developer-5251162/","","Consultant- Application Developer","Starlink ME","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7443744131199052284","bayt","https://www.bayt.com/en/qatar/jobs/power-bi-dashboard-developer-5250001/","","Power BI Dashboard Developer","Candidzone Qatar","Doha · Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4607539095325705962","bayt","https://www.bayt.com/en/uae/jobs/crm-technical-developer-5248110/","","CRM Technical Developer","Apar Technology","Dubai · UAE","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7062534055992513376","bayt","https://www.bayt.com/en/india/jobs/full-stack-developer-5295754/","","Full Stack Developer","Empathy Technologies","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4257850820089219351","bayt","https://www.bayt.com/en/australia/jobs/react-native-full-stack-developer-5292366/","","React Native Full Stack Developer","Pronto Pilates","Perth · Australia","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-2508495816923106087","bayt","https://www.bayt.com/en/uae/jobs/web-developer-5284252/","","Web Developer","Kinetic Business Solutions","Abu Dhabi · UAE","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-2037001479123671455","bayt","https://www.bayt.com/en/kuwait/jobs/full-stack-developer-5278406/","","Full Stack Developer","Amaan Company for Computer Integrated Solutions","Al Kuwait · Kuwait","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-5249985003245356184","bayt","https://www.bayt.com/en/iraq/jobs/web-developer-5274408/","","Web Developer","Al Iraq Al Moaser Company (ALMCO)","Baghdad · Iraq","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7446290620760098054","bayt","https://www.bayt.com/en/saudi-arabia/jobs/full-stack-web-developer-5274348/","","Full Stack Web Developer","JAL Human Resources Co.","Saudi Arabia","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1373201583869422016","bayt","https://www.bayt.com/en/saudi-arabia/jobs/web-developer-5264399/","","Web Developer","Jeraisy Computer & Comm. Services","Saudi Arabia","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3851535713809792023","bayt","https://www.bayt.com/en/uae/jobs/web-developer-5263415/","","Web Developer","RTC1 Recruitment Services","Dubai · UAE","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-5558336181132186697","bayt","https://www.bayt.com/en/lebanon/jobs/senior-full-stack-developer-remote-5247085/","","Senior Full Stack Developer - Remote","Amaken sarl","Beirut · Lebanon","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-5600577877463219050","bayt","https://www.bayt.com/en/saudi-arabia/jobs/learning-and-development-solutions-manager-hiring-across-functions-at-a-leading-company-5298739/","","Learning and Development SOLUTIONS Manager - Hiring Across Functions at a Leading Company","Arbete Careers","Riyadh · Saudi Arabia","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1274487391954680129","bayt","https://www.bayt.com/en/egypt/jobs/backend-developer-5281731/","","Backend Developer","Marktech Studio","ElSheikh Zayed City · Cairo · Egypt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7084765823428660987","bayt","https://www.bayt.com/en/uae/jobs/network-executive-product-solution-manager-5258079/","","Network Executive Product/Solution Manager","Huawei","Dubai · UAE","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4880729669612642198","bayt","https://www.bayt.com/en/qatar/jobs/solution-architect-5251250/","","Solution Architect","Starlink ME","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3179703308588920144","bayt","https://www.bayt.com/en/qatar/jobs/sap-solution-architect-5251231/","","SAP Solution Architect","Starlink ME","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4634473896568230315","bayt","https://www.bayt.com/en/kuwait/jobs/backend-developer-5246916/","","Backend Developer","BITS Software Solutions","Al Kuwait · Kuwait","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3474968234996672381","bayt","https://www.bayt.com/en/bahrain/jobs/devops-developer-5254819/","","Devops Developer","Mindteck","Manama · Bahrain","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-6143074441808509735","bayt","https://www.bayt.com/en/qatar/jobs/devops-engineer-5251196/","","DevOps Engineer","Starlink ME","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7137182684703744999","bayt","https://www.bayt.com/en/saudi-arabia/jobs/systems-analyst-5217675/","","Systems Analyst","Healthy Food Company","Riyadh · Saudi Arabia","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3796172391858836952","bayt","https://www.bayt.com/en/india/jobs/applications-analyst-and-developer-chennai-5278945/","","Applications Analyst and Developer - Chennai","Future Pipe Industries","Chennai · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3385429838066755054","bayt","https://www.bayt.com/en/uae/jobs/system-analyst-5264146/","","System Analyst","VINIRMA Consulting Pvt.Ltd","Sharjah · UAE","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7008117573682773961","bayt","https://www.bayt.com/en/egypt/jobs/mobile-sales-application-analyst-5249213/","","Mobile Sales & Application Analyst","الكابلي القابضة","Heliopolis · Cairo · Egypt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-9190820075804971033","bayt","https://www.bayt.com/en/india/jobs/senior-software-engineer-workday-72667788/","","Senior Software Engineer (Workday)","Clarivate","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7994179938186643687","bayt","https://www.bayt.com/en/india/jobs/engineer-i-software-development-72667620/","","Engineer I, Software Development","S&P Global","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3493600466429137733","bayt","https://www.bayt.com/en/india/jobs/associate-software-engineer-72667280/","","Associate Software Engineer","Amgen Inc","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7886310658211302541","bayt","https://www.bayt.com/en/india/jobs/sr-software-engineer-backend-72666678/","","Sr Software Engineer - Backend","Databricks","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4077210274243118086","bayt","https://www.bayt.com/en/india/jobs/software-engineer-backend-sde-2-72666667/","","Software Engineer (Backend - SDE 2)","Databricks","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7892406922849171457","bayt","https://www.bayt.com/en/india/jobs/b2b-sales-developer-72666522/","","B2B Sales Developer","Antarctica Global","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-607321942997740980","bayt","https://www.bayt.com/en/india/jobs/hadoop-data-engineer-software-engineer-72666220/","","Hadoop Data Engineer/Software Engineer","HSBC","Pune · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-5267474869959406317","bayt","https://www.bayt.com/en/india/jobs/senior-software-developer-72661767/","","Senior Software Developer","Siemens","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-2275075093919173324","bayt","https://www.bayt.com/en/pakistan/jobs/associate-software-engineer-python-72662110/","","Associate Software Engineer- Python","Devsinc","Lahore · Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1784740993047878602","bayt","https://www.bayt.com/en/pakistan/jobs/associate-software-engineer-ai-ml-72662131/","","Associate Software Engineer- AI/ML","Devsinc","Lahore · Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4453352793442516814","bayt","https://www.bayt.com/en/saudi-arabia/jobs/ibm-filenet-developer-72662167/","","IBM FileNet Developer","BlackStone eIT","Riyadh · Saudi Arabia","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-6132950817771881227","bayt","https://www.bayt.com/en/india/jobs/java-spring-boot-api-sql-senior-software-engineer-72662034/","","Java, Spring Boot, API, SQL/Senior Software Engineer","HSBC","Pune · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-2729138253605545001","bayt","https://www.bayt.com/en/india/jobs/staff-sw-engineer-7-5-yrs-java-backend-72665912/","","Staff SW Engineer - 7.5+ Yrs , Java Backend","VISA","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-2891968121492593706","bayt","https://www.bayt.com/en/saudi-arabia/jobs/ibm-filenet-developer-72663758/","","IBM FileNet Developer","Blackstone eIT","Saudi Arabia","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7218607130484162351","bayt","https://www.bayt.com/en/india/jobs/production-support-senior-software-engineer-72661732/","","Production Support/Senior Software Engineer","HSBC","Pune · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3276396840728862593","bayt","https://www.bayt.com/en/morocco/jobs/cdi-d%C3%A9veloppeur-se-fullstack-java-confirm%C3%A9-e-f-h-72663689/","","CDI - Développeur.se Fullstack Java confirmé.e F/H","Energy Pool","Casablanca · Morocco","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-5000774797293144371","bayt","https://www.bayt.com/en/india/jobs/staff-software-engineer-72662429/","","Staff Software Engineer","Equinix","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3492065217432305981","bayt","https://www.bayt.com/en/india/jobs/developer-associate-72661762/","","Developer Associate","SAP","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-793924222770701866","bayt","https://www.bayt.com/en/lebanon/jobs/senior-software-engineer-72661452/","","Senior Software Engineer","MUREX S.A.S","Beirut · Lebanon","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-708204547475885126","bayt","https://www.bayt.com/en/pakistan/jobs/senior-mern-stack-developer-72662073/","","Senior MERN Stack Developer","Ubiquify Digital","Lahore · Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-172791856667502051","bayt","https://www.bayt.com/en/india/jobs/senior-systems-software-engineer-72662619/","","Senior Systems Software Engineer","TIBCO Software Inc","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-8128330035950099745","bayt","https://www.bayt.com/en/india/jobs/senior-visionplus-developer-cms-posting-fas-trams-and-mainframe-technologies-72664428/","","Senior VisionPLUS Developer (CMS Posting, FAS, TRAMS and Mainframe Technologies)","Synechron","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-5776821002213932655","bayt","https://www.bayt.com/en/india/jobs/senior-software-engineer-onestream-72664414/","","Senior Software Engineer (OneStream )","Clarivate","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-5954764237925391112","bayt","https://www.bayt.com/en/india/jobs/scala-developer-apache-spark-and-cloud-data-warehousing-72664415/","","Scala Developer (Apache Spark and Cloud Data Warehousing)","Synechron","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1130500492423096931","bayt","https://www.bayt.com/en/india/jobs/software-engineer-enterprise-data-management-72664180/","","Software Engineer - Enterprise Data Management","S&P Global","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1718918673501912499","bayt","https://www.bayt.com/en/india/jobs/senior-soc-analyst-soar-developer-72664071/","","Senior SOC Analyst- (SOAR Developer)","Freshworks","Chennai · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-9123859999202514758","bayt","https://www.bayt.com/en/india/jobs/senior-integration-developer-team-leader-72663701/","","Senior Integration Developer - Team Leader","State Street Corporation","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-6858706894844337194","bayt","https://www.bayt.com/en/india/jobs/embedded-firmware-developer-72663613/","","Embedded Firmware Developer","Intel Corporation","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7907347396687537707","bayt","https://www.bayt.com/en/india/jobs/senior-software-engineer-mobile-back-office-dev-72663605/","","Senior Software Engineer (Mobile Back Office Dev)","Cubic Corporation","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-7587892348126139814","bayt","https://www.bayt.com/en/india/jobs/senior-software-engineer-c-72663610/","","Senior Software Engineer - C++","Cubic Corporation","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-205894492197929203","bayt","https://www.bayt.com/en/pakistan/jobs/principal-senior-software-engineer-ruby-on-rails-vue-js-72663150/","","Principal / Senior Software Engineer (Ruby on Rails, Vue.js)","Strategic Systems International","Lahore · Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-586312141481793990","bayt","https://www.bayt.com/en/india/jobs/senior-application-developer-devops-72662543/","","Senior Application Developer - Devops","United Parcel Service of America, Inc","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1572691431327386577","bayt","https://www.bayt.com/en/india/jobs/manager-automation-portal-developer-72663306/","","Manager, Automation Portal Developer","Merck Sharp & Dohme Corp","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4908675418094974729","bayt","https://www.bayt.com/en/india/jobs/software-engineer-fullstack-developer-mumbai-72662395/","","Software Engineer : Fullstack Developer (Mumbai)","BrowserStack","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1136745873481495775","bayt","https://www.bayt.com/en/india/jobs/lead-application-developer-postgresql-72662557/","","Lead Application Developer- PostgreSQL","United Parcel Service of America, Inc","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-6543678394338549761","bayt","https://www.bayt.com/en/india/jobs/software-engineer-backend-72662394/","","Software Engineer - Backend","BrowserStack","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-8359980673208364969","bayt","https://www.bayt.com/en/india/jobs/sr-power-platform-developer-72663025/","","Sr.Power Platform Developer","Security and Safety Things","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-6068417695499516429","bayt","https://www.bayt.com/en/india/jobs/staff-software-engineer-full-stack-72663042/","","Staff Software Engineer - Full-Stack","Deliveroo","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3295803423624607527","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-ii-72662217/","","Software Development Engineer II","ADCI HYD 13 SEZ","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-6236970765018012667","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-ii-amazon-72662016/","","Software Development Engineer II, Amazon","ADCI MAA 15 SEZ","Chennai · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4202318625652718533","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-in-test-72661900/","","Software Development Engineer in Test","BARCLAYS","Pune · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4674303510715459729","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-ii-advertising-trust-72662184/","","Software Development Engineer II , Advertising Trust","ADCI - Haryana","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4606654276278324108","bayt","https://www.bayt.com/en/pakistan/jobs/associate-software-engineer-data-engineer-72662183/","","Associate Software Engineer- Data Engineer","Devsinc","Lahore · Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3783057067306251822","bayt","https://www.bayt.com/en/pakistan/jobs/software-engineer-islamabad-72662109/","","Software Engineer - Islamabad","JAZZ","Islamabad · Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1091601143477602928","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-ii-fgbs-72662062/","","Software Development Engineer II, FGBS","ADCI HYD 13 SEZ","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-491445740798108047","bayt","https://www.bayt.com/en/india/jobs/java-spring-boot-microservices-development-senior-software-engineer-72662046/","","Java, Spring boot, Microservices development /Senior Software Engineer","HSBC","Pune · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-8794505884936840685","bayt","https://www.bayt.com/en/india/jobs/lead-software-engineer-python-72661834/","","Lead Software Engineer – Python","Siemens","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-607875767979819258","bayt","https://www.bayt.com/en/india/jobs/senior-software-developer-python-72661823/","","Senior Software Developer – Python","Siemens","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-529946973048368890","bayt","https://www.bayt.com/en/india/jobs/senior-software-engineer-72661750/","","Senior Software Engineer","Microsoft","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-4246668317939847889","bayt","https://www.bayt.com/en/india/jobs/software-engineer-ii-72661742/","","Software Engineer II","Microsoft","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1965833546645774498","bayt","https://www.bayt.com/en/india/jobs/lead-software-engineer-72661738/","","Lead software Engineer","Siemens","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-3208199675837949628","bayt","https://www.bayt.com/en/india/jobs/developer-72661773/","","Developer","SAP","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-6328244936967950752","bayt","https://www.bayt.com/en/india/jobs/software-engineer-ii-72661725/","","Software Engineer II","Microsoft","India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bayt-1576271279902256986","bayt","https://www.bayt.com/en/india/jobs/software-engineer-mig-routing-deployment-escalation-72661670/","","Software Engineer - MIG Routing Deployment & Escalation","Cisco","Bengaluru · India","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gd-1009707852379","glassdoor","https://www.glassdoor.sg/job-listing/j?jl=1009707852379","","Software Engineer (Front End)","TEKsystems (Allegis Group Singapore Pte Ltd)","Singapore","2025-04-13","","","","","","",False,"","","sponsored","","* Collaborate with product team to implement user\\-friendly interfaces.
* Optimize applications for maximum speed and scalability
* Write clean, maintainable, and reusable code

Allegis is a leading provider of technology consulting, committed to delivering innovative solutions and exceptional service to our clients. We are looking for a highly motivated Front End Software Engineer to join our dynamic team in Singapore to consult with a global financial services client.
  

  

**About The Role**
  

  

You will be joining a high\\-calibre technology team that is building a new web\\-based User Interface with new components for applications across multiple different products.
  

T his role is ideal for an individual with 5 to 7 years of experience of front\\-end software development.
  

  

**Key Duties:**
  

* Collaborate with product team to implement user\\-friendly interfaces.
* Optimize applications for maximum speed and scalability.
* Write clean, maintainable, and reusable code.
* Troubleshoot and debug issues to ensure a seamless user experience.
* Develop, test, and maintain applications
* Participate in special projects and ad\\-hoc tasks as needed

  

**YOU WILL HAVE**
  

* Possess a degree in Computer Science/Information Technology.
* At least 5 years of relevant working experience focusing on frontend software development.
* Must have proven in\\-depth experience in TypeScript and React or Angular/Vue.js
* This experience needs to be coding within an automated testing environment
* Experience in building rich Single Page Applications.
* Familiar with integration work with API backend.
* Knowledge in Container technologies like Kubenetes and OpenShift will be an added advantage.
* Experience with Ag\\-Grid or similar real\\-time update libraries is beneficial
* Experience in AWS S3 bucket, Elasticache Redis and Simple Queue Service is also good to have.
* Financial industry experience is a plus but not mandatory

  

We regret to inform that only shortlisted candidates will be notified.
  

  

EA Registration No.: Garey Gan Chia Wen , R24124837
  

Allegis Group Singapore Pte Ltd, Company Reg No. 200909448N, EA License No. 10C4544","","https://www.glassdoor.sg/Overview/W-EI_IE23297.htm","https://media.glassdoor.com/sql/23297/teksystems-squarelogo.png","","","","","","","","","","",""
